[Decode Mode] Current Length of sequences is modified into input_len
Using synthesis trace
ACT: 1.68811GB, Weight: 14.9575GB, Cache: 4.03516GB
Total: 20.6808GB
-----------------------------------
-------------start-----------------
-----------------------------------
Total: 3307240.023040
./data/exp1_fp16_gpu//llama3_8B_synthesis_16400_128_GPU_N1_D4_TP1_DP4_maxbatch8_maxprocess524288_iter1_skew0_precision_byte2_parallel_execution0_ramul_decode.csv
			self_attention | 24.399us  | 732.56 - 756.96 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0, memory util: 0, Op/B 3.9309
				AttentionSplit | 0us  | 732.56 - 732.56 | tensor(2, 6144) -> tensor(0, 6144) tensor(2, 6144) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
				AttentionSum | 0us  | 732.56 - 732.56 | tensor(0, 6144) -> tensor(0, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0, GPU
				AttentionGen | 24.399us  | 732.56 - 756.96 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0.012832, memory util: 0.71407, Op/B 3.9309, GPU
				AttentionMerge | 0us  | 756.96 - 756.96 | tensor(0, 4096) tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
			attn_o_proj | 5.9815us  | 756.96 - 762.94 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0, memory util: 0, Op/B 1.998
				Linear | 5.9815us  | 756.96 - 762.94 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0.0064111, memory util: 0.7019, Op/B 1.998, GPU
			all_reduce | 0us  | 762.94 - 762.94 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 762.94 - 762.95 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		post_attn_layer_norm | 0.00512us  | 762.95 - 762.95 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		feedforward | 63.85us  | 762.95 - 826.8 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.449mJ  | RD: 9.8157mJ  | WR: 0.0052462mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.16207mJ  | Total: 10.27mJ | compute util: 0, memory util: 0, Op/B 1.9978
			gate_proj | 21.27us  | 762.95 - 784.22 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 762.95 - 784.22 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			activation | 0.071us  | 784.22 - 784.3 | tensor(2, 14336) -> tensor(2, 14336) | ACT: 0mJ  | RD: 0.0031933mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0.00479mJ | compute util: 0, memory util: 0.30287, Op/B 0, GPU
			up_proj | 21.27us  | 784.3 - 805.57 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 784.3 - 805.57 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			down_proj | 21.238us  | 805.57 - 826.8 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.238us  | 805.57 - 826.8 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0.0063197, memory util: 0.69165, Op/B 1.9987, GPU
		all_reduce | 0us  | 826.8 - 826.8 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 826.8 - 826.81 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
	decoder_8 | 103.35us  | 826.81 - 930.16 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.78479mJ  | RD: 15.915mJ  | WR: 0.0063867mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.32667mJ  | Total: 16.706mJ | compute util: 0, memory util: 0, Op/B 2.4656
		input_layer_norm | 0.00512us  | 826.81 - 826.82 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		attention | 39.479us  | 826.82 - 866.29 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.33579mJ  | RD: 6.0993mJ  | WR: 0.0011405mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.1646mJ  | Total: 6.4362mJ | compute util: 0, memory util: 0, Op/B 3.2044
			attn_qkv_proj | 9.098us  | 826.82 - 835.91 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0, memory util: 0, Op/B 1.9984
				Linear | 9.098us  | 826.82 - 835.91 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0.0063225, memory util: 0.69208, Op/B 1.9984, GPU
			self_attention | 24.399us  | 835.91 - 860.31 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0, memory util: 0, Op/B 3.9309
				AttentionSplit | 0us  | 835.91 - 835.91 | tensor(2, 6144) -> tensor(0, 6144) tensor(2, 6144) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
				AttentionSum | 0us  | 835.91 - 835.91 | tensor(0, 6144) -> tensor(0, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0, GPU
				AttentionGen | 24.399us  | 835.91 - 860.31 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0.012832, memory util: 0.71407, Op/B 3.9309, GPU
				AttentionMerge | 0us  | 860.31 - 860.31 | tensor(0, 4096) tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
			attn_o_proj | 5.9815us  | 860.31 - 866.29 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0, memory util: 0, Op/B 1.998
				Linear | 5.9815us  | 860.31 - 866.29 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0.0064111, memory util: 0.7019, Op/B 1.998, GPU
			all_reduce | 0us  | 866.29 - 866.29 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 866.29 - 866.3 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		post_attn_layer_norm | 0.00512us  | 866.3 - 866.31 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		feedforward | 63.85us  | 866.31 - 930.16 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.449mJ  | RD: 9.8157mJ  | WR: 0.0052462mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.16207mJ  | Total: 10.27mJ | compute util: 0, memory util: 0, Op/B 1.9978
			gate_proj | 21.27us  | 866.31 - 887.58 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 866.31 - 887.58 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			activation | 0.071us  | 887.58 - 887.65 | tensor(2, 14336) -> tensor(2, 14336) | ACT: 0mJ  | RD: 0.0031933mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0.00479mJ | compute util: 0, memory util: 0.30287, Op/B 0, GPU
			up_proj | 21.27us  | 887.65 - 908.92 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 887.65 - 908.92 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			down_proj | 21.238us  | 908.92 - 930.16 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.238us  | 908.92 - 930.16 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0.0063197, memory util: 0.69165, Op/B 1.9987, GPU
		all_reduce | 0us  | 930.16 - 930.16 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 930.16 - 930.16 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
	decoder_9 | 103.35us  | 930.16 - 1033.5 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.78479mJ  | RD: 15.915mJ  | WR: 0.0063867mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.32667mJ  | Total: 16.706mJ | compute util: 0, memory util: 0, Op/B 2.4656
		input_layer_norm | 0.00512us  | 930.16 - 930.17 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		attention | 39.479us  | 930.17 - 969.65 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.33579mJ  | RD: 6.0993mJ  | WR: 0.0011405mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.1646mJ  | Total: 6.4362mJ | compute util: 0, memory util: 0, Op/B 3.2044
			attn_qkv_proj | 9.098us  | 930.17 - 939.26 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0, memory util: 0, Op/B 1.9984
				Linear | 9.098us  | 930.17 - 939.26 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0.0063225, memory util: 0.69208, Op/B 1.9984, GPU
			self_attention | 24.399us  | 939.26 - 963.66 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0, memory util: 0, Op/B 3.9309
				AttentionSplit | 0us  | 939.26 - 939.26 | tensor(2, 6144) -> tensor(0, 6144) tensor(2, 6144) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
				AttentionSum | 0us  | 939.26 - 939.26 | tensor(0, 6144) -> tensor(0, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0, GPU
				AttentionGen | 24.399us  | 939.26 - 963.66 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0.012832, memory util: 0.71407, Op/B 3.9309, GPU
				AttentionMerge | 0us  | 963.66 - 963.66 | tensor(0, 4096) tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
			attn_o_proj | 5.9815us  | 963.66 - 969.65 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0, memory util: 0, Op/B 1.998
				Linear | 5.9815us  | 963.66 - 969.65 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.05678mJ  | RD: 0.93474mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.015435mJ  | Total: 0.99197mJ | compute util: 0.0064111, memory util: 0.7019, Op/B 1.998, GPU
			all_reduce | 0us  | 969.65 - 969.65 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 969.65 - 969.65 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		post_attn_layer_norm | 0.00512us  | 969.65 - 969.66 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		feedforward | 63.85us  | 969.66 - 1033.5 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.449mJ  | RD: 9.8157mJ  | WR: 0.0052462mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.16207mJ  | Total: 10.27mJ | compute util: 0, memory util: 0, Op/B 1.9978
			gate_proj | 21.27us  | 969.66 - 990.93 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 969.66 - 990.93 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			activation | 0.071us  | 990.93 - 991 | tensor(2, 14336) -> tensor(2, 14336) | ACT: 0mJ  | RD: 0.0031933mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0.00479mJ | compute util: 0, memory util: 0.30287, Op/B 0, GPU
			up_proj | 21.27us  | 991 - 1012.3 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.27us  | 991 - 1012.3 | tensor(2, 4096) -> tensor(2, 14336) | ACT: 0.15021mJ  | RD: 3.2704mJ  | WR: 0.0015967mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4222mJ | compute util: 0.00631, memory util: 0.69059, Op/B 1.9987, GPU
			down_proj | 21.238us  | 1012.3 - 1033.5 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0, memory util: 0, Op/B 1.9987
				Linear | 21.238us  | 1012.3 - 1033.5 | tensor(2, 14336) -> tensor(2, 4096) | ACT: 0.14858mJ  | RD: 3.2716mJ  | WR: 0.00045619mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.054023mJ  | Total: 3.4206mJ | compute util: 0.0063197, memory util: 0.69165, Op/B 1.9987, GPU
		all_reduce | 0us  | 1033.5 - 1033.5 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		residual_1 | 0.006144us  | 1033.5 - 1033.5 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
	decoder_10 | 103.35us  | 1033.5 - 1136.9 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.78479mJ  | RD: 15.915mJ  | WR: 0.0063867mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.32667mJ  | Total: 16.706mJ | compute util: 0, memory util: 0, Op/B 2.4656
		input_layer_norm | 0.00512us  | 1033.5 - 1033.5 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
		attention | 39.479us  | 1033.5 - 1073 | tensor(2, 4096) -> tensor(2, 4096) | ACT: 0.33579mJ  | RD: 6.0993mJ  | WR: 0.0011405mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.1646mJ  | Total: 6.4362mJ | compute util: 0, memory util: 0, Op/B 3.2044
			attn_qkv_proj | 9.098us  | 1033.5 - 1042.6 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0, memory util: 0, Op/B 1.9984
				Linear | 9.098us  | 1033.5 - 1042.6 | tensor(2, 4096) -> tensor(2, 6144) | ACT: 0.079352mJ  | RD: 1.4019mJ  | WR: 0.00068429mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.023153mJ  | Total: 1.4819mJ | compute util: 0.0063225, memory util: 0.69208, Op/B 1.9984, GPU
			self_attention | 24.399us  | 1042.6 - 1067 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0, memory util: 0, Op/B 3.9309
				AttentionSplit | 0us  | 1042.6 - 1042.6 | tensor(2, 6144) -> tensor(0, 6144) tensor(2, 6144) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0
				AttentionSum | 0us  | 1042.6 - 1042.6 | tensor(0, 6144) -> tensor(0, 4096) | ACT: 0mJ  | RD: 0mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0mJ  | Total: 0mJ | compute util: 0, memory util: 0, Op/B 0, GPU
				AttentionGen | 24.399us  | 1042.6 - 1067 | tensor(2, 6144) -> tensor(2, 4096) | ACT: 0.19966mJ  | RD: 3.7627mJ  | WR: 0mJ  | all_ACT: 0mJ  | all_RD: 0mJ  | all_WR: 0mJ  | MAC: 0.12602mJ  | Total: 3.9623mJ | compute util: 0.012832, memory util: 0.71407, Op/B 3.9309, GPU
